Date,EM ASIA SMALL CAP
1994-05,1044.9076070094195
1994-06,1039.7927788800105
1994-07,1070.4163344168192
1994-08,1202.9596173660264
1994-09,1249.4832180748924
1994-10,1225.3103955299432
1994-11,1132.4841944410236
1994-12,1100.1198030566218
1995-01,961.542191038936
1995-02,1015.4245075479487
1995-03,986.9230569532231
1995-04,933.187640766429
1995-05,993.3761414262689
1995-06,1003.4516776326622
1995-07,1043.0945940669121
1995-08,1001.5859424103887
1995-09,970.3286296978282
1995-10,907.1721916877723
1995-11,864.7466256116057
1995-12,895.1539835928119
1996-01,943.9112925482295
1996-02,966.2047514743336
1996-03,998.8844523688207
1996-04,1102.1788410370787
1996-05,1049.216278154761
1996-06,1049.1050329854043
1996-07,978.9739476661797
1996-08,1008.4853439575256
1996-09,1024.6031917900102
1996-10,1005.089567625958
1996-11,1002.4428196302151
1996-12,983.4330021462395
1997-01,1045.5279940883804
1997-02,1129.1227470805359
1997-03,1100.1671332143064
1997-04,1028.125267939445
1997-05,995.7904062788875
1997-06,996.1238819879735
1997-07,961.3756003625183
1997-08,780.5081763905612
1997-09,726.6730276546236
1997-10,574.349609929129
1997-11,467.9599090444991
1997-12,398.78481476107885
1998-01,371.484308487619
1998-02,474.12100719499756
1998-03,486.761574439152
1998-04,436.47179749225506
1998-05,381.8257690651911
1998-06,322.15413746650387
1998-07,324.60313710274704
1998-08,279.4213571278545
1998-09,293.5999530455093
1998-10,331.4601054715487
1998-11,385.8364616037365
1998-12,407.02133050586605
1999-01,405.4409198129714
1999-02,382.4356896188627
1999-03,427.45041788359333
1999-04,506.88974700833694
1999-05,508.7685280768794
1999-06,564.8063454790793
1999-07,553.880249967551
1999-08,557.053149096346
1999-09,511.4650294998898
1999-10,515.8693218615674
1999-11,528.4968982320896
1999-12,546.5866662263882
2000-01,573.9952746486989
2000-02,551.6550513823086
2000-03,545.9059958244238
2000-04,481.5053159993375
2000-05,441.30482681030605
2000-06,425.5535822317643
2000-07,406.2712116191644
2000-08,394.49104038006163
2000-09,345.0182379163693
2000-10,306.04779003958174
2000-11,295.5589063686777
2000-12,278.3767620022773
2001-01,323.5122627195957
2001-02,325.02442964232125
2001-03,301.1196046460963
2001-04,296.18427900375065
2001-05,305.55129644559617
2001-06,296.5183317143861
2001-07,276.9774110620354
2001-08,282.92037038436104
2001-09,245.21954517689701
2001-10,253.663304574416
2001-11,283.27663269315167
2001-12,304.82603121478456
2002-01,329.8130859570896
2002-02,336.0058676270381
2002-03,372.04364954185235
2002-04,374.98363784396247
2002-05,362.5321019672747
2002-06,339.2759946348434
2002-07,335.2469568057045
2002-08,332.18337946737
2002-09,287.20825122155355
2002-10,297.5850372791113
2002-11,309.1140040149119
2002-12,295.84396885846576
2003-01,313.90541361278656
2003-02,297.792096060768
2003-03,280.2084227100314
2003-04,286.84490879420224
2003-05,320.3539881296921
2003-06,341.7797523799911
2003-07,366.50015560357315
2003-08,384.41499137664437
2003-09,379.3225074883784
2003-10,407.2183975813049
2003-11,409.7897653425623
2003-12,435.2881631999749
2004-01,453.25576492921607
2004-02,474.9494037109953
2004-03,465.5536986845044
2004-04,443.3150181105732
2004-05,411.965300988713
2004-06,398.49642655747476
2004-07,380.45704879413535
2004-08,397.1626510301802
2004-09,415.46042460369347
2004-10,418.4293941398854
2004-11,456.4200743459472
2004-12,480.5789150990434
2005-01,485.5674696322191
2005-02,526.9995646321855
2005-03,503.6456696313345
2005-04,484.1927933035908
2005-05,496.6660734983581
2005-06,519.3277654131016
2005-07,542.5233318718994
2005-08,529.5475772571347
2005-09,557.6987062208381
2005-10,523.3521847662926
2005-11,575.892392000831
2005-12,615.9617534702427
2006-01,645.5271705023872
2006-02,644.7008964318371
2006-03,664.9400509327041
2006-04,719.4306461117759
2006-05,673.8256434221034
2006-06,633.9648838052047
2006-07,628.5166868504643
2006-08,647.4578130262843
2006-09,680.2799068965476
2006-10,705.654998603398
2006-11,776.518248191418
2006-12,799.9784544662984
2007-01,787.2684942471309
2007-02,812.8225198856596
2007-03,844.9205059245735
2007-04,902.1324377150124
2007-05,1000.0
2007-06,1058.7953831847808
2007-07,1185.295614245926
2007-08,1118.7011531649232
2007-09,1202.322893236525
2007-10,1277.2014680331392
2007-11,1154.0686403258
2007-12,1177.362626641731
2008-01,1004.6084967846022
2008-02,1082.7735728062146
2008-03,1012.8502409351695
2008-04,1062.3426349184942
2008-05,1022.7513726018183
2008-06,885.1802958590102
2008-07,863.5512420947147
2008-08,798.85325653691
2008-09,635.6392598783915
2008-10,447.2187003429331
2008-11,421.4579935199872
2008-12,488.4257414938991
2009-01,458.24367982336327
2009-02,444.03244056757984
2009-03,519.2862850125789
2009-04,634.2602657225749
2009-05,799.5789351904488
2009-06,777.6066589547263
2009-07,873.9744367887973
2009-08,856.7621860015256
2009-09,931.2499035626887
2009-10,931.774348878268
2009-11,975.9135532719059
2009-12,1044.113247276789
2010-01,990.9081794254676
2010-02,992.840741712967
2010-03,1085.292645037141
2010-04,1111.9267742829084
2010-05,995.2399244800965
2010-06,1013.8257626421458
2010-07,1075.7353434592806
2010-08,1077.271950208976
2010-09,1211.3367401013602
2010-10,1254.0076919747687
2010-11,1218.8631960293048
2010-12,1281.5995688405706
2011-01,1253.944716969693
2011-02,1188.2029024758394
2011-03,1246.7206196646425
2011-04,1297.2404221842733
2011-05,1262.8567929011633
2011-06,1235.3482061828643
2011-07,1277.536468463886
2011-08,1126.558064371594
2011-09,950.7686666220106
2011-10,1040.532285990017
2011-11,945.8040057418227
2011-12,936.6177347298274
2012-01,1032.2109757533672
2012-02,1124.9823361263373
2012-03,1078.1325177683152
2012-04,1053.1227870811304
2012-05,973.708414766919
2012-06,992.9962911032254
2012-07,985.8174974266145
2012-08,1007.0716381021931
2012-09,1075.758990031172
2012-10,1057.9114761647868
2012-11,1087.2918479807465
2012-12,1128.062761829862
2013-01,1162.0486944829483
2013-02,1181.9222818213993
2013-03,1189.3254243032306
2013-04,1222.7310213564767
2013-05,1243.0832592864606
2013-06,1128.2534083653086
2013-07,1138.4441831868116
2013-08,1105.1493987938356
2013-09,1170.4943909984474
2013-10,1213.5334503853508
2013-11,1199.6839009036069
2013-12,1200.59370003906
2014-01,1187.55617307041
2014-02,1236.7619579266611
2014-03,1257.6020491227814
2014-04,1256.310980439336
2014-05,1298.7837516797451
2014-06,1326.394343044837
2014-07,1345.677787933917
2014-08,1375.0205136830677
2014-09,1331.920528443362
2014-10,1300.5926012708594
2014-11,1279.0460498791388
2014-12,1261.2686793328987
2015-01,1291.6750547158856
2015-02,1320.238151290349
2015-03,1343.8619816647317
2015-04,1475.3834524900842
2015-05,1497.2938020247518
2015-06,1422.341035908048
2015-07,1301.253887697785
2015-08,1173.3456016778387
2015-09,1185.1457518351438
2015-10,1258.175262824505
2015-11,1236.8394608663011
2015-12,1246.9868097282433
2016-01,1145.840744682535
2016-02,1126.5231753181772
2016-03,1226.7124780206325
2016-04,1234.3816619402871
2016-05,1205.3012253139948
2016-06,1227.2784395092654
2016-07,1272.2675356750353
2016-08,1304.2761337372756
2016-09,1318.7784916125336
2016-10,1282.5946813785781
2016-11,1233.999991020319
2016-12,1221.525093076166
2017-01,1273.697147090099
2017-02,1344.4803226602157
2017-03,1388.5602844359182
2017-04,1404.199538
2017-05,1419.835109
2017-06,1430.927349
2017-07,1474.138028
2017-08,1495.116355
2017-09,1499.044271
2017-10,1575.619639
2017-11,1617.115317
2017-12,1661.971808
2018-01,1753.332749
2018-02,1669.554483
2018-03,1653.405648
2018-04,1660.0799250375562
2018-05,1662.0573860978957
2018-06,1548.8502953317077
2018-07,1554.109528235041
2018-08,1549.1432520854341
2018-09,1479.1821788980128
2018-10,1291.698882121766
2018-11,1375.9445377327982
2018-12,1353.534334433095
2019-01,1400.153141672891
2019-02,1430.6254821841133
2019-03,1464.1433719142374
2019-04,1459.2303381552779
2019-05,1375.5970541175236
2019-06,1416.261164244103
2019-07,1374.6849273350574
2019-08,1316.5910488068519
2019-09,1343.2936169901102
2019-10,1395.504145
2019-11,1383.2672526406113
2019-12,1446.5049383071828
2020-01,1381.7584363250808
2020-02,1316.4857369755325
2020-03,1067.0573153134615
2020-04,1227.0936349346991
2020-05,1252.9480694080924
2020-06,1365.3998056599057
2020-07,1498.215377295328
2020-08,1581.6669246879485
2020-09,1558.7673092304308
2020-10,1566.7226119017594
2020-11,1760.5126138007297
2020-12,1887.220612871562
2021-01,1895.71826299647
2021-02,2036.859552268131
2021-03,2059.9170211063097
2021-04,2184.4980795487104
2021-05,2214.8074166877605
2021-06,2280.157042501915
2021-07,2259.480228997176
2021-08,2283.538709627683
2021-09,2261.9125849019733
2021-10,2288.1800983619123
2021-11,2242.711636471999
2021-12,2333.5258352672167
2022-01,2176.64444630788
2022-02,2130.280899115991
2022-03,2157.9734489666457
2022-04,2054.227065570635
2022-05,2010.883669450079
2022-06,1818.768884554167
2022-07,1866.0354060998764
2022-08,1908.4223711139398
2022-09,1697.0606630634827
2022-10,1658.9951604154166
2022-11,1857.4917927595225
2022-12,1835.4431676461786
2023-01,1952.0105677678698
2023-02,1900.5953345692278
2023-03,1923.3974742307366
2023-04,1925.7801466799938
2023-05,1948.6791081222345
2023-06,2024.5300857583113
2023-07,2157.475411899595
